codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6008,2023-05-23,MSF 17/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor FREDERICO SALOMÃO DUQUE ESTRADA MEYER, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Estado de Israel.",Votou
6008,2023-05-23,MSF 21/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor CHRISTIAN VARGAS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Cuba.",Votou
6008,2023-05-23,MSF 11/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO DE AGUIAR PATRIOTA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino Unido da Grã-Bretanha e Irlanda do Norte.",Votou
6008,2023-05-17,MSF 12/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor KENNETH FÉLIX HACZYNSKI DA NÓBREGA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Índia e, cumulativamente, no Reino do Butão.",Atividade parlamentar
6008,2023-05-17,MSF 10/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor EVERTON VIEIRA VARGAS, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Santa Sé e, cumulativamente, junto à Ordem Soberana e Militar de Malta.",Atividade parlamentar
6008,2023-05-17,MSF 8/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor JULIO GLINTERNICK BITELLI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Argentina.",Atividade parlamentar
6008,2023-05-17,MSF 1/2023,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11 da Lei no 9.883, de 7 de dezembro de 1999, o nome do Senhor LUIZ FERNANDO CORRÊA, para exercer o cargo de Diretor-Geral da Agência Brasileira de Inteligência.",Atividade parlamentar
6008,2023-05-17,MSF 7/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor SÉRGIO FRANÇA DANESE, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.",Atividade parlamentar
6008,2023-05-17,MSF 9/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA LUIZA RIBEIRO VIOTTI, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil nos Estados Unidos da América.",Atividade parlamentar
6008,2023-05-17,MSF 23/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, e com o art. 88-A, da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor ERICK MOURA DE MEDEIROS, para exercer o cargo de Diretor de Infraestrutura Aquaviária do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Atividade parlamentar
6008,2023-05-17,MSF 6/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RICARDO NEIVA TAVARES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Francesa e, cumulativamente, no Principado de Mônaco.",Atividade parlamentar
6008,2023-05-17,MSF 5/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor PAULINO FRANCO DE CARVALHO NETO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Árabe do Egito e, cumulativamente, no Estado da Eritreia.",Atividade parlamentar
6008,2023-05-16,PEC 162/2019,"Altera a redação do inciso VIII-A do caput do art. 93 da Constituição Federal, para permitir a permuta entre juízes de direito vinculados a diferentes tribunais.",Sim
6008,2023-05-16,PEC 162/2019,"Altera a redação do inciso VIII-A do caput do art. 93 da Constituição Federal, para permitir a permuta entre juízes de direito vinculados a diferentes tribunais.",Sim
6008,2023-05-09,PLS 332/2018,"Altera a Lei Complementar nº 87, de 13 de setembro de 1996, para vedar a incidência do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação nos casos de transferência de mercadoria entre estabelecimentos do mesmo contribuinte.",Sim
6008,2023-05-09,PL 1825/2022 (Substitutivo-CD),"Institui a Lei Geral do Esporte; altera as Leis nºs 9.394, de 20 de dezembro de 1996, 13.756, de 12 de dezembro de 2018, 9.696, de 1º de setembro de 1998, 13.019, de 31 de julho de 2014, 9.504, de 30 de setembro de 1997, 7.713, de 22 de dezembro de 1988; e revoga as Leis nºs 8.650, de 20 de abril de 1993, 9.615, de 24 de março de 1998, 10.671, de 15 de maio de 2003, 10.891, de 9 de julho de 2004, 11.438, de 29 de dezembro de 2006, e 12.867, de 10 de outubro de 2013.",Sim
6008,2022-12-06,PEC 2/2017,Altera o § 1º do art. 31 e o art. 75 da Constituição Federal para estabelecer os Tribunais de Contas como órgãos permanentes e essenciais ao controle externo da administração pública.,Sim
6008,2022-10-25,PLP 7/2022,"Altera a Lei Complementar nº 172, de 15 de abril de 2020, e a Lei nº 14.029, de 28 de julho de 2020, para conceder prazo para que os Estados, o Distrito Federal e os Municípios executem atos de transposição e de transferência e atos de transposição e de reprogramação, respectivamente.",Sim
6008,2022-08-03,MPV 1108/2022,"Dispõe sobre o pagamento de auxílio-alimentação de que trata o § 2º do art. 457 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e altera a Lei nº 6.321, de 14 de abril de 1976, e a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1943.",Presente – Não registrou voto
6008,2022-08-03,MPV 1113/2022,"Altera a Lei nº 8.213, de 24 de julho de 1991, e a Lei nº 13.846, de 18 de junho de 2019, para dispor sobre o fluxo de análise de benefícios previdenciários e assistenciais sob avaliação do Instituto Nacional do Seguro Social, da Perícia Médica Federal e do Conselho de Recursos da Previdência Social.",Presente – Não registrou voto
6008,2022-08-03,MPV 1112/2022,"Institui o Programa de Aumento da Produtividade da Frota Rodoviária no País - Renovar e altera a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.503, de 23 de setembro de 1997, a Lei nº 10.336, de 19 de dezembro de 2001, e a Lei nº 11.080, de 30 de dezembro de 2004.",Sim
6008,2022-08-03,MPV 1112/2022,"Institui o Programa de Aumento da Produtividade da Frota Rodoviária no País - Renovar e altera a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.503, de 23 de setembro de 1997, a Lei nº 10.336, de 19 de dezembro de 2001, e a Lei nº 11.080, de 30 de dezembro de 2004.",Presente – Não registrou voto
6008,2022-08-03,MPV 1109/2022,"Autoriza o Poder Executivo federal a dispor sobre a adoção, por empregados e empregadores, de medidas trabalhistas alternativas e sobre o Programa Emergencial de Manutenção do Emprego e da Renda, para enfrentamento das consequências sociais e econômicas de estado de calamidade pública em âmbito nacional ou em âmbito estadual, distrital ou municipal reconhecido pelo Poder Executivo federal.",Não
6008,2022-08-03,MPV 1109/2022,"Autoriza o Poder Executivo federal a dispor sobre a adoção, por empregados e empregadores, de medidas trabalhistas alternativas e sobre o Programa Emergencial de Manutenção do Emprego e da Renda, para enfrentamento das consequências sociais e econômicas de estado de calamidade pública em âmbito nacional ou em âmbito estadual, distrital ou municipal reconhecido pelo Poder Executivo federal.",Sim
6008,2022-06-28,PLC 102/2018,"Altera a Lei nº 12.513, de 26 de outubro de 2011, para permitir a execução do Programa Nacional de Acesso ao Ensino Técnico e Emprego (Pronatec) às instituições públicas prestadoras oficiais dos serviços de assistência técnica e extensão rural associadas à Associação Brasileira das Entidades Estaduais de Assistência Técnica e Extensão Rural (Asbraer).",Sim
6008,2022-05-31,MSF 88/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e do art. 39, combinado com o art. 46, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor JANDYR FERREIRA DOS SANTOS, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática Federal da Etiópia e, cumulativamente, na República do Djibouti e na República do Sudão do Sul.",Votou
6008,2022-05-31,MSF 94/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora VERA LUCIA DOS SANTOS CAMINHA CAMPETTI, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil em Antígua e Barbuda e, cumulativamente, na Federação de São Cristóvão e Névis e em São Vicente e Granadinas, sem prejuízo das atribuições do cargo de Embaixadora do Brasil em Barbados.",Votou
6008,2022-05-31,MSF 64/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor SÉRGIO EUGÊNIO DE RISIOS BATH, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Arábia Saudita e, cumulativamente, na República do Iêmen.",Votou
6008,2022-05-03,RQS 284/2022,Adiamento da discussão do PL 4059/2021 para oitiva da CCJ e da CCT.,Sim
6008,2022-05-03,PEC 69/2019,Acrescenta o inciso X ao art. 170 da Constituição Federal para incluir a economia solidária entre os princípios da Ordem Econômica.,Sim
6008,2023-02-08,PDL 2/2023,"Escolhe o Senhor Johnathan Pereira de Jesus para o cargo de Ministro do Tribunal de Contas da União, nos termos do inciso II do § 2º do art. 73 da Constituição Federal.",Votou
6008,2022-12-20,PEC 32/2022 (fase 2),"Altera a Constituição Federal, para dispor sobre as emendas individuais ao projeto de lei orçamentária, e o Ato das Disposições Constitucionais Transitórias para excluir despesas dos limites previstos no art. 107; define regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023; e dá outras providências.",Sim
6008,2022-12-20,PEC 32/2022 (fase 2),"Altera a Constituição Federal, para dispor sobre as emendas individuais ao projeto de lei orçamentária, e o Ato das Disposições Constitucionais Transitórias para excluir despesas dos limites previstos no art. 107; define regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023; e dá outras providências.",Sim
6008,2022-12-20,PEC 32/2022 (fase 2),"Altera a Constituição Federal, para dispor sobre as emendas individuais ao projeto de lei orçamentária, e o Ato das Disposições Constitucionais Transitórias para excluir despesas dos limites previstos no art. 107; define regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023; e dá outras providências.",Sim
6008,2022-12-20,PL 2438/2022,"Fixa o subsídio de Ministro do Supremo Tribunal Federal, referido no inciso XV do caput do art. 48 da Constituição Federal; e dá outras providências.",Sim
6008,2022-12-20,PEC 42/2022,"Altera o art. 198 da Constituição Federal, para que a União preste assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, para o cumprimento dos pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira; altera o art. 5º da Emenda Constitucional nº 109, de 15 de março de 2021, para estabelecer o superávit financeiro dos fundos públicos do Poder Executivo como fonte de recursos para o cumprimento dos pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira; e dá outras providências.",Sim
6008,2022-12-20,PEC 42/2022,"Altera o art. 198 da Constituição Federal, para que a União preste assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, para o cumprimento dos pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira; altera o art. 5º da Emenda Constitucional nº 109, de 15 de março de 2021, para estabelecer o superávit financeiro dos fundos públicos do Poder Executivo como fonte de recursos para o cumprimento dos pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira; e dá outras providências.",Presente – Não registrou voto
